class,CKSAAP_Feature_1182_YC.gap2,AAC_Feature_2_C,CKSAAP_Feature_1862_QC.gap4,CTDD_Feature_161_charge.3.residue0,CKSAAP_Feature_1239_CW.gap3,TPC_Feature_6034_SCQ,PAAC_Feature_2_Xc1.R,CKSAAP_Feature_779_WW.gap1,CKSAAP_Feature_1622_CC.gap4,CTDD_Feature_164_charge.3.residue75
0,0.0042735042735042,0.0126582278481012,0.0043103448275862,15.18987341772152,0.0,0.0,1.4897274668187557,0.0,0.0,59.49367088607595
0,0.00418410041841,0.0082644628099173,0.0042194092827004,11.570247933884298,0.0,0.0,1.6491960511384884,0.0,0.0,65.28925619834712
0,0.004524886877828,0.0089285714285714,0.0045662100456621,1.3392857142857142,0.0,0.0,1.3996724232514377,0.0,0.0,53.125
0,0.0046511627906976,0.0137614678899082,0.0046948356807511,20.18348623853211,0.0,0.0,0.9849064684705956,0.0,0.0,55.5045871559633
0,0.0022675736961451,0.0135135135135135,0.0022779043280182,5.855855855855856,0.0,0.0,3.1052086848314486,0.0,0.0022779043280182,65.31531531531532
0,0.0031847133757961,0.0063091482649842,0.0032051282051282,10.410094637223976,0.0,0.0,2.2350389615802024,0.0,0.0,64.35331230283911
0,0.0040816326530612,0.032258064516129,0.0041152263374485,19.758064516129032,0.0,0.0,1.205792320953885,0.0,0.0,62.5
0,0.0043859649122807,0.0086580086580086,0.0044247787610619,6.926406926406926,0.0,0.0,1.213873944605802,0.0,0.0,58.87445887445888
0,0.0041152263374485,0.016260162601626,0.0041493775933609,12.601626016260164,0.0,0.0,1.6690952699247568,0.0,0.0,68.29268292682927
0,0.0021367521367521,0.0467091295116772,0.0064377682403433,6.157112526539279,0.0,0.0,6.656320304965639,0.0,0.0,84.28874734607218
0,0.0065573770491803,0.0259740259740259,0.0033003300330033,11.03896103896104,0.0,0.0,1.266811113620287,0.0,0.0,51.94805194805194
0,0.0040650406504065,0.0200803212851405,0.0040983606557377,8.032128514056225,0.0,0.0,0.9343917073184425,0.0,0.0,51.00401606425703
0,0.0068259385665529,0.0304054054054054,0.0034364261168384,8.445945945945946,0.0,0.0,1.6113023145721868,0.0,0.0,47.2972972972973
0,0.0024038461538461,0.0143198090692124,0.0048309178743961,7.637231503579953,0.0,0.0,3.87917586361986,0.0,0.0,61.81384248210024
0,0.0041666666666666,0.0164609053497942,0.0042016806722689,9.876543209876544,0.0,0.0,1.486523897648149,0.0,0.0,55.55555555555556
0,0.0044843049327354,0.0132743362831858,0.004524886877828,16.371681415929203,0.0,0.0,1.1901482096721323,0.0,0.0,49.55752212389381
0,0.0045662100456621,0.009009009009009,0.0046082949308755,16.216216216216218,0.0,0.0,1.2154437374596982,0.0,0.0,61.26126126126125
0,0.0044843049327354,0.0176991150442477,0.004524886877828,5.3097345132743365,0.0,0.0,1.7403219725662709,0.0,0.0,57.9646017699115
0,0.0089285714285714,0.026431718061674,0.0045045045045045,14.977973568281936,0.0,0.0,0.8929990664741455,0.0,0.0,65.19823788546255
0,0.0043859649122807,0.0086580086580086,0.0044247787610619,11.688311688311687,0.0,0.0,0.9307833798716711,0.0,0.0,58.00865800865801
0,0.0042194092827004,0.0166666666666666,0.0042553191489361,20.416666666666668,0.0,0.0,1.2032609869429605,0.0042016806722689,0.0,55.00000000000001
0,0.0042016806722689,0.0082987551867219,0.0042372881355932,12.033195020746888,0.0,0.0,0.6113997137954088,0.0,0.0,70.95435684647303
0,0.0040983606557377,0.0161943319838056,0.0041322314049586,10.931174089068826,0.0,0.0,0.9294714399352956,0.0,0.0,58.2995951417004
0,0.0065359477124183,0.0258899676375404,0.0032894736842105,11.003236245954692,0.0,0.0,1.581099879210376,0.0,0.0,51.7799352750809
0,0.0035211267605633,0.0139372822299651,0.0035460992907801,11.498257839721257,0.0,0.0,0.9916160788868648,0.0,0.0,64.45993031358886
0,0.0125786163522012,0.0342679127725856,0.0031645569620253,9.034267912772584,0.0,0.0,1.611703823164307,0.0,0.0,49.22118380062305
0,0.0084033613445378,0.0082987551867219,0.0042372881355932,12.033195020746888,0.0,0.0,0.8811584199770804,0.0,0.0,70.95435684647303
0,0.0040983606557377,0.0161943319838056,0.0041322314049586,10.931174089068826,0.0,0.0,0.926152697885722,0.0,0.0,58.2995951417004
0,0.0042372881355932,0.0209205020920502,0.0042735042735042,12.133891213389122,0.0,0.0,1.22988706049193,0.0042194092827004,0.0,59.41422594142259
0,0.0041666666666666,0.0164609053497942,0.0042016806722689,9.876543209876544,0.0,0.0,1.7874662849491476,0.0,0.0,55.55555555555556
0,0.0080862533692722,0.0187165775401069,0.002710027100271,5.080213903743315,0.0,0.0,2.5450847380538684,0.0,0.0,45.18716577540107
0,0.0046082949308755,0.009090909090909,0.0046511627906976,13.18181818181818,0.0,0.0,0.9534992390365052,0.0,0.0,42.72727272727273
0,0.0041152263374485,0.016260162601626,0.0041493775933609,12.601626016260164,0.0,0.0,1.6584213846431628,0.0,0.0,70.73170731707317
0,0.0023094688221709,0.0137614678899082,0.0023201856148491,7.339449541284404,0.0,0.0,4.237468511589207,0.0,0.0,73.1651376146789
0,0.0024509803921568,0.0121654501216545,0.0024630541871921,6.326034063260341,0.0,0.0,2.9167597894741726,0.0,0.0024630541871921,66.18004866180048
0,0.0098684210526315,0.0325732899022801,0.0033112582781456,8.143322475570033,0.0,0.0,1.9483919335347333,0.0,0.0,44.951140065146575
0,0.005050505050505,0.025062656641604,0.0025380710659898,5.764411027568922,0.0,0.0,2.349112713485116,0.0,0.0,64.41102756892231
0,0.0041152263374485,0.0203252032520325,0.0041493775933609,15.040650406504067,0.0,0.0,1.1532951216783338,0.0,0.0,59.7560975609756
0,0.0044843049327354,0.0132743362831858,0.004524886877828,16.371681415929203,0.0,0.0,1.2132799375093215,0.0,0.0,61.94690265486725
0,0.0042735042735042,0.0126582278481012,0.0043103448275862,15.18987341772152,0.0,0.0,1.4982352208285004,0.0,0.0,56.9620253164557
0,0.0089285714285714,0.026431718061674,0.0045045045045045,14.977973568281936,0.0,0.0,0.8956167112650195,0.0,0.0,65.19823788546255
0,0.0045662100456621,0.009009009009009,0.0046082949308755,8.558558558558559,0.0,0.0,1.2194842814984226,0.0,0.0,61.26126126126125
0,0.0032051282051282,0.0063492063492063,0.0032258064516129,10.476190476190476,0.0,0.0,1.958531448956255,0.0,0.0,56.82539682539682
0,0.0040816326530612,0.032258064516129,0.0041152263374485,15.32258064516129,0.0,0.0,0.9064146810722088,0.0,0.0,62.096774193548384
0,0.0042553191489361,0.0084033613445378,0.0042918454935622,12.184873949579831,0.0,0.0,1.4088209210969,0.0,0.0,56.30252100840336
0,0.0040816326530612,0.0201612903225806,0.0041152263374485,8.064516129032258,0.0,0.0,1.2569326354595525,0.0,0.0,52.016129032258064
0,0.0105633802816901,0.0209059233449477,0.0035460992907801,9.75609756097561,0.0,0.0,2.2893864856623223,0.0,0.0,55.05226480836237
0,0.0021459227467811,0.044776119402985,0.0021551724137931,6.396588486140725,0.0,0.0,6.189204792031182,0.0,0.0,82.08955223880598
0,0.0044444444444444,0.0087719298245614,0.0044843049327354,11.842105263157894,0.0,0.0,1.2094575414070832,0.0,0.0,57.45614035087719
0,0.0043859649122807,0.0086580086580086,0.0044247787610619,6.926406926406926,0.0,0.0,1.2226724590126274,0.0,0.0,58.87445887445888
0,0.0023310023310023,0.0347222222222222,0.0070257611241217,4.62962962962963,0.0,0.0,1.9770201220362416,0.0,0.0,80.0925925925926
0,0.0043290043290043,0.0256410256410256,0.0043668122270742,13.247863247863249,0.0,0.0,0.9188868957656724,0.0,0.0,56.83760683760684
0,0.0095238095238095,0.0188679245283018,0.0,0.9433962264150944,0.0,0.0,1.958120787479456,0.0,0.0031948881789137,66.66666666666666
0,0.0095238095238095,0.0188679245283018,0.0,0.9433962264150944,0.0,0.0,1.958120787479456,0.0,0.0031948881789137,66.66666666666666
0,0.0032467532467532,0.022508038585209,0.0032679738562091,9.646302250803858,0.0,0.0,2.3150910475569697,0.0,0.0032679738562091,69.77491961414792
0,0.0028571428571428,0.0141643059490084,0.0,7.64872521246459,0.0,0.0,2.695310487883043,0.0,0.0,61.756373937677054
0,0.0028571428571428,0.0141643059490084,0.0,7.64872521246459,0.0,0.0,2.695310487883043,0.0,0.0,61.756373937677054
0,0.0028571428571428,0.0141643059490084,0.0,7.64872521246459,0.0,0.0,2.695310487883043,0.0,0.0,61.756373937677054
0,0.0095238095238095,0.0188679245283018,0.0,0.9433962264150944,0.0,0.0,1.958120787479456,0.0,0.0031948881789137,66.66666666666666
0,0.0028653295128939,0.0198863636363636,0.0028818443804034,8.522727272727272,0.0,0.0,2.7190510751503068,0.0028571428571428,0.0028818443804034,58.80681818181818
0,0.0035460992907801,0.0140350877192982,0.0035714285714285,18.24561403508772,0.0,0.0,0.3055229587864717,0.0,0.0,68.77192982456141
0,0.0036363636363636,0.0179856115107913,0.0,7.913669064748201,0.0,0.0,2.114317309610789,0.0,0.0,65.46762589928058
0,0.0,0.0071301247771836,0.0,4.81283422459893,0.0,0.0,5.258678081445626,0.0,0.0,39.037433155080215
0,0.0078740157480314,0.0208333333333333,0.0026385224274406,9.375,0.0,0.0,1.8974925793434567,0.0,0.0,46.875
0,0.0020408163265306,0.0466531440162271,0.0040983606557377,5.273833671399594,0.0,0.0,3.027173451933579,0.0,0.0,73.02231237322515
0,0.0030864197530864,0.0305810397553516,0.0,7.033639143730887,0.0,0.0,1.473397082095854,0.0,0.0,49.235474006116206
0,0.0040983606557377,0.0283400809716599,0.0041322314049586,8.502024291497975,0.0,0.0,1.912391170441276,0.0,0.0041322314049586,57.08502024291497
0,0.0037037037037037,0.0146520146520146,0.0,10.256410256410255,0.0,0.0,3.1787817361342645,0.0,0.0,65.93406593406593
0,0.0020120724346076,0.008,0.002020202020202,5.800000000000001,0.0,0.0,2.733879221670496,0.0,0.0,83.6
0,0.0,0.0,0.0,6.086956521739131,0.0,0.0,0.8154892554766905,0.0,0.0,71.30434782608695
0,0.0025641025641025,0.0127226463104325,0.0025773195876288,7.633587786259542,0.0,0.0,2.3315391309779705,0.0,0.0,40.20356234096692
0,0.0098039215686274,0.0194174757281553,0.006578947368421,16.828478964401295,0.0,0.0,1.3038202004445187,0.0,0.0,49.19093851132686
0,0.0044247787610619,0.0087336244541484,0.0044642857142857,13.973799126637552,0.0,0.0,0.8986460565878707,0.0,0.0,58.951965065502186
0,0.0037735849056603,0.0149253731343283,0.0038022813688212,9.701492537313433,0.0,0.0,0.3075702341275779,0.0,0.0,65.67164179104478
0,0.0082644628099173,0.0218579234972677,0.0055401662049861,7.923497267759563,0.0,0.0,0.9530736423446944,0.0,0.0,46.17486338797814
0,0.0014749262536873,0.0161527165932452,0.0029585798816568,4.552129221732746,0.0,0.0,8.926886035289112,0.0,0.0,61.67400881057269
0,0.0029761904761904,0.0176991150442477,0.0029940119760479,7.669616519174041,0.0,0.0,1.901393542078737,0.0,0.0,66.3716814159292
0,0.0,0.0108108108108108,0.0,23.783783783783782,0.0,0.0,0.8744883932197108,0.0,0.0,83.78378378378379
0,0.0150375939849624,0.0441176470588235,0.0,1.4705882352941175,0.0,0.0,0.0,0.0,0.0076335877862595,1.4705882352941175
0,0.0042918454935622,0.0296610169491525,0.0043290043290043,13.559322033898304,0.0,0.0,1.4725765018200356,0.0,0.0,54.23728813559322
0,0.0042372881355932,0.0167364016736401,0.0042735042735042,22.594142259414227,0.0,0.0,0.5955308005014086,0.0,0.0,70.7112970711297
0,0.0044052863436123,0.008695652173913,0.0044444444444444,21.73913043478261,0.0,0.0,0.8959131173998052,0.0,0.0,59.130434782608695
0,0.0029761904761904,0.0147492625368731,0.0,1.7699115044247788,0.0,0.0,3.564685704339724,0.0,0.0,73.15634218289085
0,0.0040650406504065,0.0160642570281124,0.0040983606557377,12.449799196787149,0.0,0.0,0.8729752816858386,0.0,0.0,62.24899598393574
0,0.0087976539589442,0.0232558139534883,0.0029498525073746,7.848837209302325,0.0,0.0,1.6373034312667296,0.0,0.0,42.15116279069768
1,0.0,0.0155844155844155,0.0,9.35064935064935,0.0,0.0,4.765595732357859,0.0,0.0,70.3896103896104
1,0.0,0.0134228187919463,0.0,15.436241610738255,0.0,0.0,4.181146838362173,0.0,0.0,69.12751677852349
1,0.0,0.0182767624020887,0.0,7.571801566579634,0.0,0.0,2.533546838846957,0.0,0.0,60.57441253263708
1,0.0046728971962616,0.0230414746543778,0.0094339622641509,11.981566820276496,0.0093896713615023,0.0,4.078031353871298,0.0046511627906976,0.0,70.50691244239631
1,0.0,0.0416666666666666,0.0,27.08333333333333,0.0227272727272727,0.0,0.9418482985462848,0.0,0.0,35.41666666666667
1,0.0,0.0231213872832369,0.0059523809523809,31.79190751445087,0.0,0.0,2.547990423067336,0.0,0.0,72.83236994219652
1,0.0,0.017094017094017,0.0,13.96011396011396,0.0,0.0,4.268257611150469,0.0,0.0,67.80626780626781
1,0.0032786885245901,0.0129870129870129,0.0,3.2467532467532463,0.0,0.0,8.627574538843541,0.0,0.0,68.5064935064935
1,0.0,0.0126849894291754,0.0021367521367521,6.765327695560254,0.0,0.0,4.375973739377612,0.0,0.0,71.45877378435517
1,0.0,0.0126582278481012,0.0021321961620469,6.751054852320674,0.0,0.0,3.3329380148405856,0.0,0.0,71.30801687763713
1,0.0,0.0127118644067796,0.0021413276231263,6.779661016949152,0.0,0.0,3.5774250923312745,0.0,0.0,76.0593220338983
1,0.0,0.0126582278481012,0.0021321961620469,6.751054852320674,0.0,0.0,4.142918026430056,0.0,0.0,71.30801687763713
1,0.0,0.0126582278481012,0.0021321961620469,6.751054852320674,0.0,0.0,3.872162864100898,0.0,0.0,71.30801687763713
1,0.0,0.0126582278481012,0.0021321961620469,6.751054852320674,0.0,0.0,4.142918026430056,0.0,0.0,71.30801687763713
1,0.0,0.0127118644067796,0.0021413276231263,6.779661016949152,0.0,0.0,3.5911127067310984,0.0,0.0,76.0593220338983
1,0.0,0.018,0.0,5.0,0.0,0.0,2.0455606027298883,0.0,0.0,68.60000000000001
1,0.0,0.0072992700729927,0.0,10.583941605839415,0.0,0.0,2.628549514880526,0.0,0.0,79.1970802919708
1,0.0,0.0150753768844221,0.0025445292620865,11.306532663316585,0.0,0.0,4.005726569573544,0.0,0.0,80.15075376884423
1,0.0,0.0229885057471264,0.0059171597633136,32.18390804597701,0.0,0.0,2.195721653864002,0.0,0.0,71.26436781609196
1,0.0,0.023391812865497,0.0,26.900584795321635,0.0,0.0,1.649262554404565,0.0,0.0,74.26900584795322
1,0.0,0.0186915887850467,0.0,21.962616822429908,0.0,0.0,2.536697713073653,0.0,0.0,72.42990654205607
1,0.0,0.0232558139534883,0.0059880239520958,33.72093023255814,0.0,0.0,1.4108654862218986,0.0,0.0,69.18604651162791
1,0.0,0.0186915887850467,0.0,21.962616822429908,0.0,0.0,2.313557500481966,0.0,0.0,72.42990654205607
1,0.0,0.0232558139534883,0.0059880239520958,33.72093023255814,0.0,0.0,1.4108654862218986,0.0,0.0,69.18604651162791
1,0.0,0.023391812865497,0.0,26.900584795321635,0.0,0.0,1.649262554404565,0.0,0.0,74.26900584795322
1,0.0,0.0044345898004434,0.0,9.090909090909092,0.0,0.0,1.951910558863456,0.0,0.0,76.94013303769401
1,0.0,0.0043956043956043,0.0,9.89010989010989,0.0,0.0,2.509145775870384,0.0,0.0,77.14285714285715
1,0.0,0.0090497737556561,0.0,13.574660633484164,0.0,0.0,1.3486586290933968,0.0,0.0,75.1131221719457
1,0.0,0.0,0.0,11.650485436893204,0.0,0.0,1.5571610732370569,0.0,0.0,77.18446601941747
1,0.0,0.0176991150442477,0.0,7.52212389380531,0.0,0.0,1.821880025390884,0.0,0.0,85.84070796460178
1,0.0,0.0,0.0,11.650485436893204,0.0,0.0,1.0673624058027449,0.0,0.0,77.18446601941747
1,0.0,0.0043956043956043,0.0,9.89010989010989,0.0,0.0,1.9331693850246336,0.0,0.0,78.46153846153847
1,0.0,0.0090497737556561,0.0,13.574660633484164,0.0,0.0,1.3509937186908931,0.0,0.0,69.68325791855203
1,0.0,0.0043859649122807,0.0,9.86842105263158,0.0,0.0,2.739838697425478,0.0,0.0,78.50877192982456
1,0.0,0.0043956043956043,0.0,9.89010989010989,0.0,0.0,2.4696784602485624,0.0,0.0,77.58241758241759
1,0.0,0.0090497737556561,0.0,13.574660633484164,0.0,0.0,1.350121206949715,0.0,0.0,69.68325791855203
1,0.0,0.0090497737556561,0.0,13.574660633484164,0.0,0.0,1.3469786366982666,0.0,0.0,69.68325791855203
1,0.0,0.0043956043956043,0.0,9.89010989010989,0.0,0.0,1.9549369960804213,0.0,0.0,77.58241758241759
1,0.0,0.0065502183406113,0.0,2.1834061135371177,0.0,0.0,2.7347717528306643,0.0,0.0,80.56768558951966
1,0.0,0.0,0.0,11.650485436893204,0.0,0.0,1.5530712832022469,0.0,0.0,77.18446601941747
1,0.0,0.0065502183406113,0.0,2.1834061135371177,0.0,0.0,3.006485514669402,0.0,0.0,79.25764192139738
1,0.0,0.0045045045045045,0.0,7.657657657657657,0.0,0.0,2.219888361470486,0.0,0.0,76.57657657657657
1,0.0,0.0090497737556561,0.0,13.574660633484164,0.0,0.0,1.3628751501143028,0.0,0.0,75.1131221719457
1,0.0,0.0043956043956043,0.0,9.89010989010989,0.0,0.0,2.20754936109631,0.0,0.0,77.58241758241759
1,0.0,0.0090497737556561,0.0,13.574660633484164,0.0,0.0,1.3446539501453134,0.0,0.0,69.68325791855203
1,0.0,0.0090497737556561,0.0,13.574660633484164,0.0,0.0,1.3486586290933968,0.0,0.0,75.1131221719457
1,0.0,0.0043956043956043,0.0,9.89010989010989,0.0,0.0,2.209561653427948,0.0,0.0,81.0989010989011
1,0.0,0.0080971659919028,0.0,0.4048582995951417,0.0,0.0,3.637555290224359,0.0,0.0,82.79352226720647
1,0.0,0.0165289256198347,0.0,5.785123966942149,0.0,0.0,2.4170889982596484,0.0,0.0,74.79338842975206
1,0.0,0.002127659574468,0.0,10.425531914893616,0.0,0.0,1.513488287919491,0.0,0.0,68.72340425531915
1,0.0,0.0,0.0,7.335907335907336,0.0,0.0,1.413068692929495,0.0,0.0,75.86872586872587
1,0.0,0.0223214285714285,0.0,11.160714285714286,0.0,0.0,2.7619400944565875,0.0,0.0,67.41071428571429
1,0.0,0.0214592274678111,0.0,7.725321888412018,0.0,0.0,2.8391547578744096,0.0,0.0,69.52789699570815
1,0.0,0.0178571428571428,0.0,11.160714285714286,0.0,0.0,3.264684362240512,0.0,0.0,67.41071428571429
1,0.0,0.0,0.0,2.702702702702702,0.0,0.0,2.684820036298212,0.0,0.0,75.13513513513513
1,0.0,0.0,0.0,13.917525773195877,0.0,0.0,1.649788723396316,0.0,0.0,71.1340206185567
1,0.0,0.0,0.0,5.1020408163265305,0.0,0.0,2.6642677525419964,0.0,0.0,78.77551020408163
1,0.0,0.0,0.0,13.917525773195877,0.0,0.0,1.5795261274209813,0.0,0.0,75.25773195876289
1,0.0,0.0,0.0,30.412371134020617,0.0,0.0,1.8340313322809567,0.0,0.0,75.77319587628865
1,0.0,0.0,0.0,5.08130081300813,0.0,0.0,2.916748950592144,0.0,0.0,81.09756097560977
1,0.0,0.0021413276231263,0.0,5.567451820128479,0.0,0.0,4.771001979729123,0.0,0.0,79.87152034261243
1,0.0,0.0021929824561403,0.0,5.263157894736842,0.0,0.0,4.012033556360447,0.0,0.0,82.01754385964912
1,0.0,0.0046948356807511,0.0,6.572769953051644,0.0,0.0,0.8337034288515577,0.0,0.0,81.69014084507043
1,0.0,0.0,0.0,29.6875,0.0,0.0,1.3520054573215483,0.0,0.0,75.0
1,0.0,0.0,0.0,5.555555555555555,0.0,0.0,4.108327680091176,0.0,0.0,74.44444444444444
1,0.0,0.0022321428571428,0.0,5.803571428571429,0.0,0.0,3.383822962172776,0.0,0.0,77.67857142857143
1,0.0,0.0,0.0,5.08130081300813,0.0,0.0,2.098988500831446,0.0,0.0,78.86178861788618
1,0.0,0.0,0.0,5.138339920948617,0.0,0.0,1.6756097657806348,0.0,0.0,74.30830039525692
1,0.0,0.0,0.0,29.381443298969074,0.0,0.0,1.3569131380508448,0.0,0.0,75.77319587628865
1,0.0,0.0240963855421686,0.0,16.867469879518072,0.0,0.0,1.7280793374814476,0.0,0.0,69.47791164658635
1,0.0,0.0244897959183673,0.0,17.142857142857142,0.0,0.0,2.033537024097135,0.0,0.0,58.77551020408164
1,0.0,0.0204081632653061,0.0,7.482993197278912,0.0022883295194508,0.0022779043280182,3.760003657521512,0.0,0.0,58.27664399092971
1,0.0,0.0063291139240506,0.0,10.126582278481012,0.0,0.0,2.0924445208250413,0.0,0.0,72.15189873417721
1,0.0,0.0124223602484472,0.0,5.383022774327122,0.0,0.0,2.305714389859326,0.0,0.0,72.04968944099379
1,0.0,0.0124223602484472,0.0,5.383022774327122,0.0,0.0,2.309173270512953,0.0,0.0,75.56935817805382
1,0.0,0.0124223602484472,0.0,5.383022774327122,0.0,0.0,2.3059854737848724,0.0,0.0,75.56935817805382
1,0.0,0.0,0.0,7.391304347826087,0.0,0.0,3.3574009134512948,0.0,0.0,77.6086956521739
1,0.0,0.0022123893805309,0.0,5.752212389380531,0.0,0.0,4.246239680058997,0.0,0.0,79.64601769911505
1,0.0,0.0021929824561403,0.0,5.263157894736842,0.0,0.0,3.98905044314468,0.0,0.0,77.41228070175438
1,0.0,0.0,0.0,11.737089201877934,0.0,0.0,0.8198433669349695,0.0,0.0,81.69014084507043
1,0.0,0.0,0.0,29.6875,0.0,0.0,1.349905170126811,0.0,0.0,75.0
1,0.0,0.0,0.0,5.555555555555555,0.0,0.0,4.607395581233256,0.0,0.0,75.33333333333333
1,0.0,0.0045146726862302,0.0,4.966139954853273,0.0,0.0,3.913259719138712,0.0,0.0,78.55530474040631
1,0.0,0.0076628352490421,0.0,6.130268199233716,0.0,0.0,3.311839291856138,0.0,0.0,68.19923371647509
1,0.0,0.0115606936416184,0.0,5.973025048169557,0.0,0.0,3.1977815973068804,0.0,0.0,75.91522157996147
1,0.0,0.0124481327800829,0.0020964360587002,5.809128630705394,0.0,0.0,3.2729790672614376,0.0,0.0,68.67219917012449
1,0.0,0.0127970749542961,0.0,4.021937842778794,0.0,0.0,3.4849333634689144,0.0,0.0,73.49177330895796
1,0.0,0.0128205128205128,0.0,6.196581196581197,0.0,0.0,5.72992301348614,0.0,0.0,65.17094017094017
1,0.004524886877828,0.03125,0.0091324200913242,3.125,0.0136363636363636,0.0,2.981802241426552,0.0045045045045045,0.0,66.51785714285714
1,0.0,0.0205128205128205,0.0,25.64102564102564,0.0,0.0,2.5482905601136387,0.0,0.0,71.7948717948718
1,0.0,0.0133779264214046,0.0,15.384615384615383,0.0,0.0,6.0602633847363645,0.0,0.0,70.5685618729097
1,0.0,0.012396694214876,0.0,8.677685950413224,0.0,0.0,2.591554397793606,0.0,0.0,67.56198347107438
1,0.0,0.012396694214876,0.0,8.677685950413224,0.0,0.0,2.596842773974895,0.0,0.0,67.56198347107438
1,0.0,0.012396694214876,0.0,8.677685950413224,0.0,0.0,2.581806328152324,0.0,0.0,67.56198347107438
1,0.0,0.012396694214876,0.0,8.677685950413224,0.0,0.0,2.856291877237554,0.0,0.0,67.56198347107438
1,0.0,0.012396694214876,0.0,8.677685950413224,0.0,0.0,2.869316177539904,0.0,0.0,67.56198347107438
1,0.0,0.012396694214876,0.0020876826722338,5.371900826446281,0.0,0.0,3.6869482524787554,0.0,0.0,64.0495867768595
